date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL-kelp_rseth_protocol,forecasted_TVL_opchain-kelp_rseth_protocol
2025-01-15 00:00:00,0.1865140653388084,0.030416402025598366,0.0,9.35822749925112e-10,0.0,0.0,237473440.5465522,758947971.3719945
2025-01-16 00:00:00,0.16959825066732437,0.16191616586966373,0.0,2.3703230492481677e-10,0.0,0.0,253107864.10798872,847231629.2008045
2025-01-17 00:00:00,0.15942388212224068,0.11672248123927399,0.0,8.480559961812171e-10,0.0,0.0,250806242.12206426,763172499.2186623
2025-01-18 00:00:00,0.23303592548703342,0.14114256754226745,0.0,9.591642146105448e-10,0.0,0.0,254207623.8138627,899935403.5547924
2025-01-19 00:00:00,0.1369624208257963,0.2475604192143143,0.0,-1.9036908785294672e-08,0.0,0.0,269751166.9563069,761306194.293087
2025-01-20 00:00:00,0.08340514524750665,0.14839185687856135,0.0,7.97591147474575e-09,0.0,0.0,251643366.3920761,735849869.6789476
2025-01-21 00:00:00,0.15133219720920843,0.13446855537523458,0.0,-7.323722343751726e-09,0.0,0.0,285940915.581042,803353350.9286903
2025-01-22 00:00:00,0.15288646433668385,0.10191750373436331,0.0,9.408835449013708e-11,0.0,0.0,289376039.511152,795734541.3981382
2025-01-23 00:00:00,0.11926646381880995,0.11545779355744538,0.0,1.2347774708353916e-10,0.0,0.0,275142378.3477944,767428756.39604
2025-01-24 00:00:00,0.09649707888045606,0.12785451507413798,0.0,2.4618982337071927e-11,0.0,0.0,306027372.41382,820724196.8348805
2025-01-25 00:00:00,0.0825070574289687,0.13903895282263,0.0,8.51287568598594e-10,0.0,0.0,309129420.0831335,891245829.1894345
2025-01-26 00:00:00,0.16054896061792634,0.12064219523574343,0.0,1.0499209374612622e-09,0.0,0.0,330115089.0851435,838752803.9005548
2025-01-26 03:44:23,0.12894841475266572,0.11375475144883863,0.0,1.1844107230941553e-09,0.0,0.0,310197326.50101817,
2025-01-27 00:00:00,0.10164072361362728,0.17089604003176634,0.0007990127606671431,9.35072779568248e-10,0.0,0.0,,
2025-01-28 00:00:00,0.09747430822394862,0.14532569768365344,0.0014461575289254458,1.4781460221070643e-09,0.0,0.0,,
2025-01-29 00:00:00,0.09435238384730898,0.18707934444261173,0.0014727989595794727,1.509812729859299e-09,0.0,0.0,,
2025-01-30 00:00:00,0.17112458608748288,0.19712707321614628,0.0030818092950270666,-4.275603693410573e-08,0.0,0.0,,
2025-01-31 00:00:00,0.12902616469174175,0.24371412364938486,0.0030313778719376714,-3.8487620556296884e-07,0.0,0.0,,
2025-02-01 00:00:00,0.2498837544237915,0.07960392881101291,0.002129893135073595,0.0,0.0,0.0,,
2025-02-02 00:00:00,0.14032992521934606,0.1330964151315056,0.0008272255769655192,5.374817290959029e-10,0.0,0.0,,
2025-02-03 00:00:00,0.09920089455060681,0.18361962467567994,0.0007616525371831597,1.1970855264576364e-09,0.0,0.0,,
2025-02-04 00:00:00,0.20258926978845712,0.11171555742248397,0.0007115195670512826,1.1483415893778128e-09,0.0,0.0,,
2025-02-05 00:00:00,0.07203178151303494,0.14231931867888267,0.00153946421882555,7.730547491440866e-09,0.0,0.0,,
2025-02-06 00:00:00,0.14958438435484936,0.1727318227998854,0.0026295445647943447,6.298114124992182e-09,0.0,0.0,,
2025-02-07 00:00:00,0.0967092747759851,0.15787461580416995,0.0019136770205671891,6.4441744146588695e-09,0.0,0.0,,
2025-02-08 00:00:00,0.12068366872872893,0.16271861758261888,0.0,0.0,0.0,0.0,,
2025-02-09 00:00:00,0.22451464985554392,0.10249388955655503,0.0,0.0,0.0,0.0,,
2025-02-10 00:00:00,0.14492578007126541,0.12016309920508832,0.0,0.0,0.0,0.0,,
2025-02-11 00:00:00,0.19380351081886607,0.10660476514245788,0.010494233694805863,1.164759526382888e-09,0.0,0.0,,
