date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL-contango_v1_protocol,forecasted_TVL_opchain-contango_v1_protocol
2025-01-14 00:00:00,0.06876747044571352,0.09844946148275811,0.031028661062793984,1.1497253980189255e-09,0.0,0.0,218020.62827669652,389487.0485412863
2025-01-15 00:00:00,0.07832939230456283,0.058327757927330144,0.024017945368539868,1.0016182195182242e-09,0.0,0.0,215264.40195677395,395590.8350860983
2025-01-16 00:00:00,0.13022023325767418,0.12243961459933592,0.03934235019184135,8.893680291323263e-10,0.0,0.0,217374.87934795144,418688.26718054607
2025-01-17 00:00:00,0.1362843073454981,0.1450019298974578,0.01993901963513037,7.67116137256028e-10,0.0,0.0,229419.36237357743,453533.3932896564
2025-01-18 00:00:00,0.15193875539329438,0.13592213365925218,0.026523975509678176,9.030712091324167e-10,0.0,0.0,218146.4795580218,430657.9898268269
2025-01-19 00:00:00,0.09893969891150013,0.1122169821474322,0.02496787607917193,9.055839171314167e-10,0.0,0.0,209921.94197267655,362978.0902457884
2025-01-20 00:00:00,0.04136420695111572,0.15233170980268937,0.03518403672793182,7.542406140132218e-10,0.0,0.0,208866.4831755241,381300.64118215605
2025-01-21 00:00:00,0.07254097370564498,0.0662394998345271,0.00848627975361012,8.723427925163865e-10,0.0,0.0,231932.64777975727,353315.0511085082
2025-01-22 00:00:00,0.1067085181601682,0.05599521851749194,0.023705360783715667,1.3043374240425704e-09,0.0,0.0,187842.6647023688,415045.79151535226
2025-01-23 00:00:00,0.08394854325914113,0.06265124896308055,0.02935208629441663,1.462101569058178e-09,0.0,0.0,202213.88380518637,411579.3437626091
2025-01-24 00:00:00,0.06795210461171414,0.09327696129560463,0.032079394659603654,9.14448891974828e-10,0.0,0.0,209590.83168229525,436863.4694261999
2025-01-25 00:00:00,0.14407969483971622,0.08120956287402155,0.01939783468074182,-3.381345195792023e-06,0.0,0.0,207487.6595217764,411289.02894481097
2025-01-26 00:00:00,0.10362435764839494,0.10192785927234697,0.027209438664045706,-6.183587366094952e-06,0.0,0.0,195951.32364474665,410401.25127838826
2025-01-26 03:18:23,0.13377504316411273,0.07178251646016141,0.019061042766496415,-1.5784016573804784e-05,0.0,0.0,206785.63085142503,
2025-01-27 00:00:00,0.23708288108912753,0.13447007596987953,0.026742245820415105,0.0,0.0,0.0,,
2025-01-28 00:00:00,0.24988085181449454,0.10878185131005895,0.034625320530136054,0.0,0.0,0.0,,
2025-01-29 00:00:00,0.1391737441604543,0.1303594312202328,0.029055826650539268,0.0,0.0,0.0,,
2025-01-30 00:00:00,0.16355084516645227,0.1131116011365116,0.03365443944857786,0.0,0.0,0.0,,
2025-01-31 00:00:00,0.11432430483418185,0.0736318218922078,0.032578442632229296,0.0,0.0,0.0,,
2025-02-01 00:00:00,0.16970895433774105,0.11488452793528686,0.03601395245663775,0.0,0.0,0.0,,
2025-02-02 00:00:00,0.132693236010193,0.09728498239565744,0.042386947413530884,1.1139451656583807e-09,0.0,0.0,,
2025-02-03 00:00:00,0.05381561374943899,0.15399959477785133,0.03897087944527276,1.3567320283710749e-09,0.0,0.0,,
2025-02-04 00:00:00,0.12403221030094529,0.054864996138573034,0.037933302056632826,7.607041627435935e-10,0.0,0.0,,
2025-02-05 00:00:00,0.0698898301944177,0.08612014303691214,0.0314755752248446,6.807437046416779e-10,0.0,0.0,,
2025-02-06 00:00:00,0.09532952664679548,0.08806384375143243,0.023609776538880523,5.439170904317004e-10,0.0,0.0,,
2025-02-07 00:00:00,0.08668134123233388,0.1032252321765643,0.02705162618329435,8.635918505370186e-10,0.0,0.0,,
2025-02-08 00:00:00,0.09766632374847246,0.09986944123850955,0.02525200976012284,0.0,0.0,0.0,,
2025-02-09 00:00:00,0.1048554708075057,0.06102980785212778,0.03222704661498198,0.0,0.0,0.0,,
2025-02-10 00:00:00,0.15380449450366154,0.14939123521242345,0.030432566801894097,0.0,0.0,0.0,,
2025-02-11 00:00:00,0.08337450687859159,0.08420151062594254,0.024987500214327902,1.0648639242259608e-09,0.0,0.0,,
